,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,product_id,review_count
906,5,6,11,23,82,4.3,1666023,127 reviews
907,2,3,3,0,17,4.1,2200079,25 reviews
908,448,182,165,303,653,3.3,1357813,"1,751 reviews"
909,21,37,130,317,472,4.2,2216711,977 reviews
910,21,15,22,46,158,4.2,2211951,262 reviews
911,8,32,102,244,328,4.2,2235950,714 reviews
912,8,10,13,18,112,4.3,1464544,161 reviews
913,9,17,29,33,117,4.1,1668870,205 reviews
914,21,22,12,18,84,3.8,1858687,157 reviews
915,8,11,7,12,37,3.8,2156420,75 reviews
916,60,58,60,112,326,4,1641265,616 reviews
917,85,38,48,87,201,3.6,1440486,459 reviews
918,7,3,5,10,40,4.1,1666007,65 reviews
919,46,50,80,158,349,4,502641,683 reviews
920,49,33,34,78,286,4.1,1831395,480 reviews
921,3,2,2,3,17,4.1,2203198,27 reviews
922,152,182,207,484,"1,545",4.2,1097229,"2,570 reviews"
923,4,8,14,18,43,4,2012615,87 reviews
924,82,52,56,87,282,3.8,1130822,559 reviews
925,43,26,18,36,93,3.5,1785005,216 reviews
926,25,28,27,87,266,4.2,1265800,433 reviews
927,88,48,76,127,408,4,1162635,747 reviews
928,34,32,47,63,194,3.9,834028,370 reviews
929,6,4,14,13,74,4.3,1638337,111 reviews
930,10,8,8,4,18,3.3,2102556,48 reviews
931,29,28,50,94,252,4.1,1840636,453 reviews
932,51,30,20,21,38,2.8,2214799,160 reviews
933,80,80,32,61,143,3.3,1780667,396 reviews
934,42,51,57,100,375,4.1,1442607,625 reviews
935,19,31,31,64,116,3.9,1711654,261 reviews
936,82,196,453,806,"1,067",4,2201846,"2,604 reviews"
937,5,4,8,18,61,4.3,1386879,96 reviews
938,1,3,4,3,19,4.2,1987478,30 reviews
939,1,1,3,1,4,3.6,2243905,10 reviews
940,125,144,290,667,"1,986",4.3,2111201,"3,212 reviews"
941,90,52,57,105,289,3.8,1613322,593 reviews
942,8,2,7,4,32,3.9,1586080,53 reviews
943,5,7,6,10,14,3.5,2076347,42 reviews
944,1,3,5,7,17,4.1,1669035,33 reviews
945,103,97,102,127,274,3.5,1534338,703 reviews
946,6,3,15,37,97,4.4,1857879,158 reviews
947,102,44,29,36,78,2.8,1586072,289 reviews
948,8,11,7,9,57,4,1816438,92 reviews
949,7,10,6,5,16,3.3,2050359,44 reviews
950,4,2,1,2,20,4.1,1731678,29 reviews
951,489,498,675,"1,351","3,302",4,1040666,"6,315 reviews"
952,45,35,24,46,131,3.7,1781285,281 reviews
953,2,2,0,2,17,4.3,1936814,23 reviews
954,33,23,29,36,60,3.4,1959139,181 reviews
955,7,6,2,8,22,3.7,1648468,45 reviews
956,18,12,10,18,47,3.6,1504984,105 reviews
957,1,1,3,3,10,4.1,1673383,18 reviews
958,19,7,8,5,15,2.8,2185635,54 reviews
959,6,3,6,13,38,4.1,2136349,66 reviews
960,173,119,103,218,505,3.7,1164656,"1,118 reviews"
961,27,15,12,34,201,4.3,1856772,289 reviews
962,55,18,6,16,31,2.6,1968247,126 reviews
963,1,2,0,1,7,4,1987486,11 reviews
964,1,0,0,0,2,3.7,2226819,3 reviews
965,27,10,19,23,87,3.8,1589159,166 reviews
966,8,7,6,10,26,3.7,1813229,57 reviews
967,10,5,3,2,7,2.7,1959147,27 reviews
968,1,3,0,0,0,1.8,1993690,4 reviews
969,1,6,8,3,18,3.9,1903509,36 reviews
970,156,77,48,78,150,3,1501295,509 reviews
971,28,25,35,93,362,4.4,1216951,543 reviews
972,7,22,75,180,123,4,1968437,407 reviews
973,"1,310","1,132","1,347","2,406","10,545",4.2,1177567,"16,740 reviews"
974,303,252,397,"1,079","4,632",4.4,1501311,"6,663 reviews"
975,502,472,629,"1,565","7,157",4.4,1221084,"10,325 reviews"
976,607,678,990,"2,848","10,250",4.4,1971522,"15,373 reviews"
977,320,303,452,"1,368","3,637",4.3,1118033,"6,080 reviews"
978,54,53,52,92,451,4.2,2098655,702 reviews
979,246,193,222,589,"1,440",4,1473743,"2,690 reviews"
980,0,0,0,0,2,5,2245942,2 reviews
981,277,239,185,220,"1,074",3.8,2094258,"1,995 reviews"
982,141,158,186,374,"1,601",4.3,1287408,"2,460 reviews"
983,107,90,93,140,335,3.7,1621523,765 reviews
984,26,32,24,30,42,3.2,2225845,154 reviews
985,211,169,157,433,977,3.9,2100972,"1,947 reviews"
986,109,78,76,121,412,3.8,1799048,796 reviews
987,113,117,168,620,"1,723",4.4,1642081,"2,741 reviews"
988,40,50,79,133,616,4.3,1827062,918 reviews
989,183,145,152,206,426,3.5,1551902,"1,112 reviews"
990,53,43,65,119,264,3.9,1394519,544 reviews
991,76,64,77,132,374,3.9,1698695,723 reviews
992,43,44,85,378,"1,662",4.6,2234730,"2,212 reviews"
993,25,38,46,106,628,4.5,1711639,843 reviews
994,277,222,248,448,"1,698",4.1,1585819,"2,893 reviews"
995,64,82,86,178,693,4.2,1505213,"1,103 reviews"
996,49,50,100,313,696,4.3,2181238,"1,208 reviews"
997,15,15,17,17,104,4.1,1587674,168 reviews
998,7,13,19,33,140,4.3,2072437,212 reviews
999,18,12,18,45,159,4.3,1648633,252 reviews
1000,159,86,36,39,64,2.4,2089811,384 reviews
1001,47,52,66,210,958,4.5,136952,"1,333 reviews"
1002,33,32,40,78,293,4.2,1877505,476 reviews
1003,36,27,38,43,308,4.2,1961069,452 reviews
1004,21,20,23,18,139,4.1,2053833,221 reviews
1005,7,4,7,8,29,3.9,2115558,55 reviews
1006,74,65,121,342,903,4.3,203448,"1,505 reviews"
1007,0,0,0,0,1,5,2266732,1 review
1008,9,16,23,25,49,3.7,2144632,122 reviews
1009,9,12,15,12,121,4.3,1987635,169 reviews
1010,11,10,11,28,58,3.9,1837327,118 reviews
1011,0,0,0,1,1,4.5,2264414,2 reviews
1012,19,19,25,33,65,3.7,1911700,161 reviews
1013,22,18,62,262,514,4.4,2191849,878 reviews
1014,14,15,14,19,63,3.8,2117919,125 reviews
1015,9,2,6,8,42,4.1,2050243,67 reviews
1016,18,23,12,18,110,4,2005593,181 reviews
1017,69,59,89,191,625,4.2,1370766,"1,033 reviews"
1018,43,44,85,378,"1,662",4.6,2234730,"2,212 reviews"
1019,164,136,252,689,"1,843",4.3,1296284,"3,084 reviews"
1020,3,2,12,16,74,4.5,2135879,107 reviews
1021,26,25,35,86,343,4.3,838821,515 reviews
1022,21,19,17,28,139,4.1,2061133,224 reviews
1023,26,24,27,49,266,4.3,1323203,392 reviews
1024,11,9,12,35,87,4.2,1900984,154 reviews
1025,109,63,50,67,184,3.3,1744283,473 reviews
1026,69,44,60,101,180,3.6,1474097,454 reviews
1027,1,3,5,8,47,4.5,2135655,64 reviews
1028,3,13,43,220,569,4.6,2098598,848 reviews
1029,0,0,0,0,1,5,2274298,1 review
1030,34,48,29,28,133,3.7,2089688,272 reviews
1031,1,2,5,1,17,4.2,2203206,26 reviews
1032,13,9,13,24,83,4.1,1900976,142 reviews
1033,0,0,1,0,6,4.7,2235745,7 reviews
1034,2,6,8,5,26,4,2179083,47 reviews
1035,112,114,131,312,"1,005",4.2,1961093,"1,674 reviews"
1036,9,14,14,33,180,4.4,2140788,250 reviews
1037,62,30,48,99,232,3.9,1662071,471 reviews
1038,1,1,1,1,6,4,2083236,10 reviews
1039,0,0,0,1,5,4.8,2149417,6 reviews
1040,33,22,43,41,92,3.6,1670892,231 reviews
1041,28,24,26,75,171,4,1916519,324 reviews
1042,100,78,70,245,633,4.1,1727494,"1,126 reviews"
1043,5,8,7,9,42,4.1,1990647,71 reviews
1044,11,10,20,28,122,4.3,1949866,191 reviews
1045,18,17,19,27,90,3.9,2181220,171 reviews
1046,31,36,51,150,428,4.3,1531532,696 reviews
1047,102,69,38,78,209,3.4,2089670,496 reviews
1048,150,137,173,236,558,3.7,1673748,"1,254 reviews"
1049,1,0,2,3,22,4.6,2208486,28 reviews
1050,18,9,17,17,66,3.8,1386895,127 reviews
1051,9,8,7,16,57,4.1,1533819,97 reviews
1052,0,2,2,9,21,4.4,2083459,34 reviews
1053,20,4,12,24,50,3.7,1576487,110 reviews
1054,38,22,36,21,67,3.3,1858653,184 reviews
1055,41,8,6,0,5,1.7,1869098,60 reviews
1056,3,0,1,3,15,4.2,2131670,22 reviews
1057,0,2,4,2,14,4.3,2102457,22 reviews
1058,2,3,2,6,27,4.3,1672765,40 reviews
1059,3,2,6,3,18,4,2102549,32 reviews
1060,71,83,133,343,"1,173",4.4,756593,"1,803 reviews"
1061,4,7,3,6,29,4,1727205,49 reviews
1062,9,6,5,6,23,3.6,1648385,49 reviews
1063,119,85,102,254,802,4.1,1344274,"1,362 reviews"
1064,45,37,28,48,114,3.5,1994375,272 reviews
1065,0,0,2,0,0,3,2225357,2 reviews
1066,2,2,0,2,12,4.1,1841782,18 reviews
1067,16,12,18,15,46,3.6,2060556,107 reviews
1068,16,5,8,2,27,3.3,1689793,58 reviews
1069,9,9,11,19,88,4.2,1230432,136 reviews
1070,19,20,17,41,212,4.3,1112564,309 reviews
1071,6,11,11,32,88,4.3,889840,148 reviews
1072,7,8,6,18,48,4.1,1932821,87 reviews
1073,45,34,41,31,110,3.5,1703768,261 reviews
1074,16,9,1,9,31,3.5,1892983,66 reviews
1075,3,6,10,21,45,4.2,1998855,85 reviews
1076,2,3,1,0,20,4.3,1927789,26 reviews
1077,1,1,0,2,7,4.2,2143477,11 reviews
1078,9,6,5,9,24,3.6,1785021,53 reviews
1079,2,3,4,0,4,3.1,1795103,13 reviews
1080,39,23,40,48,121,3.7,1433945,271 reviews
1081,"1,592",843,536,592,"1,039",2.7,1719731,"4,602 reviews"
1082,7,8,5,9,14,3.3,1820414,43 reviews
1083,65,30,17,9,20,2.2,1869072,141 reviews
1084,58,23,12,16,47,2.8,1711357,156 reviews
1085,14,8,7,14,37,3.7,1370543,80 reviews
1086,18,11,8,25,89,4,1575265,151 reviews
1087,4,1,0,0,5,3.1,1909696,10 reviews
1088,1,3,3,1,11,3.9,1876234,19 reviews
1089,4,2,2,4,13,3.8,1949833,25 reviews
1090,7,3,3,8,23,3.8,2054914,44 reviews
1091,16,13,10,6,16,2.9,2143865,61 reviews
1092,1,1,1,0,7,4.1,2229417,10 reviews
1093,23,17,12,68,178,4.2,861690,298 reviews
1094,7,0,1,0,3,2.3,2216729,11 reviews
1095,0,0,0,1,5,4.8,1771104,6 reviews
1096,4,3,1,2,17,3.9,1836105,27 reviews
1097,11,10,8,12,21,3.4,2041747,62 reviews
1098,1,0,0,4,8,4.4,1993732,13 reviews
1099,0,0,0,1,2,4.7,2145324,3 reviews
1100,2,7,2,6,21,4,1840537,38 reviews
1101,3,4,3,2,3,2.9,2122935,15 reviews
1102,1,2,0,4,10,4.2,1936798,17 reviews
1103,8,6,5,16,25,3.7,1656917,60 reviews
1104,2,2,3,1,5,3.4,1977578,13 reviews
1105,1,1,2,3,11,4.2,1575588,18 reviews
1106,1,2,1,1,4,3.6,1936731,9 reviews
1107,0,0,1,0,6,4.7,2043693,7 reviews
1108,29,7,3,2,6,1.9,2226793,47 reviews
1109,1,4,1,1,4,3.3,1821875,11 reviews
1110,3,2,2,2,4,3.2,1901370,13 reviews
1111,26,14,4,8,26,2.9,1797661,78 reviews
1112,8,6,6,5,8,3,2145514,33 reviews
1113,1,1,1,1,4,3.8,1865245,8 reviews
1114,0,0,0,0,5,5,1672773,5 reviews
1115,2,0,1,2,4,3.7,1927771,9 reviews
1116,4,1,2,4,41,4.5,1797752,52 reviews
1117,0,0,1,0,2,4.3,1967538,3 reviews
1118,439,575,"1,032","2,576","9,583",4.4,1056084,"14,205 reviews"
1119,153,173,304,880,"2,903",4.4,2080224,"4,413 reviews"
1120,44,53,208,"1,095","2,975",4.6,2217479,"4,375 reviews"
1121,132,172,386,"1,429","7,991",4.7,1578699,"10,110 reviews"
1122,254,299,379,589,"1,750",4,1790534,"3,271 reviews"
1123,55,89,109,226,871,4.3,2217511,"1,350 reviews"
1124,103,141,322,990,"1,826",4.3,1317395,"3,382 reviews"
1125,120,121,183,621,"2,524",4.5,1012855,"3,569 reviews"
1126,1,0,3,5,22,4.5,2217396,31 reviews
1127,29,23,56,133,860,4.6,1178219,"1,101 reviews"
1128,48,55,143,628,"3,442",4.7,929778,"4,316 reviews"
1129,3,6,20,80,167,4.5,2251544,276 reviews
1130,2,5,7,17,39,4.2,2203594,70 reviews
1131,17,11,13,31,117,4.2,2181329,189 reviews
1132,50,70,68,86,218,3.7,2182111,492 reviews
1133,57,86,131,388,"1,389",4.4,764936,"2,051 reviews"
1134,22,31,67,219,580,4.4,2100501,919 reviews
1135,32,40,44,66,136,3.7,2182319,318 reviews
1136,34,35,48,145,588,4.4,1454271,850 reviews
1137,15,12,5,20,145,4.4,2226785,197 reviews
1138,22,21,64,389,"1,085",4.6,2005130,"1,581 reviews"
1139,0,0,0,0,2,5,2236685,2 reviews
1140,9,17,42,188,512,4.5,2029817,768 reviews
1141,25,29,114,663,"2,889",4.7,2226769,"3,720 reviews"
1142,47,25,31,38,223,4,2226777,364 reviews
1143,143,148,194,547,"1,395",4.2,829713,"2,427 reviews"
1144,65,78,110,347,927,4.3,2086577,"1,527 reviews"
1145,12,16,4,25,139,4.3,1447382,196 reviews
1146,28,23,23,42,174,4.1,1695204,290 reviews
1147,15,26,14,45,226,4.4,1868207,326 reviews
1148,8,16,9,13,30,3.5,2182178,76 reviews
1149,1,1,4,8,58,4.7,2140804,72 reviews
1150,41,35,52,163,548,4.4,1180116,839 reviews
1151,6,9,11,8,65,4.2,2115665,99 reviews
1152,2,0,1,3,23,4.6,2102432,29 reviews
1153,59,18,26,110,399,4.3,1639277,612 reviews
1154,35,44,66,196,187,3.9,1772995,528 reviews
1155,1,3,5,8,47,4.5,2135655,64 reviews
1156,39,45,49,146,473,4.3,1240944,752 reviews
1157,23,23,41,116,357,4.4,742130,560 reviews
1158,0,0,0,0,1,5,2031730,1 review
1159,33,30,54,183,834,4.5,1461086,"1,134 reviews"
1160,1,1,9,18,64,4.5,1639665,93 reviews
1161,1,0,3,0,15,4.5,2024016,19 reviews
1162,6,5,23,45,99,4.3,2100485,178 reviews
1163,1,2,1,13,37,4.5,1685338,54 reviews
1164,9,12,13,32,69,4,2031631,135 reviews
1165,55,76,113,326,"1,088",4.4,1820794,"1,658 reviews"
1166,20,7,22,30,65,3.8,1723014,144 reviews
1167,12,14,38,84,222,4.3,1941517,370 reviews
1168,8,5,17,27,86,4.2,1964451,143 reviews
1169,17,25,28,55,169,4.1,1622075,294 reviews
1170,4,1,1,3,11,3.8,2109007,20 reviews
1171,15,14,9,33,161,4.3,1781624,232 reviews
1172,1,0,1,1,39,4.8,1578335,42 reviews
1173,0,1,7,11,50,4.6,1110055,69 reviews
1174,49,20,26,40,94,3.5,1642305,229 reviews
1175,40,32,62,143,575,4.4,1441146,852 reviews
1176,1,1,0,25,84,4.7,2199487,111 reviews
1177,7,8,12,18,53,4,1721356,98 reviews
1178,0,1,1,5,23,4.7,2181436,30 reviews
1179,0,0,1,0,6,4.7,2224921,7 reviews
1180,1,0,0,4,13,4.6,1987692,18 reviews
1181,2,6,5,16,53,4.4,1820927,82 reviews
1182,4,2,3,5,37,4.4,1827989,51 reviews
1183,2,5,13,39,118,4.5,2029775,177 reviews
1184,2,2,7,4,21,4.1,2002715,36 reviews
1185,0,6,6,13,20,4,2048809,45 reviews
1186,1,1,4,4,34,4.6,1861970,44 reviews
1187,58,141,415,"1,234","1,342",4.1,2086924,"3,190 reviews"
1188,15,16,19,21,85,3.9,1822360,156 reviews
1189,11,9,7,13,37,3.7,2182384,77 reviews
1190,0,2,1,3,9,4.3,2182244,15 reviews
1191,11,7,10,17,45,3.9,1779834,90 reviews
1192,4,2,2,8,22,4.1,1820935,38 reviews
1193,0,1,3,0,9,4.3,2182442,13 reviews
1194,6,4,6,10,34,4,1861939,60 reviews
1195,4,4,2,8,33,4.2,1895036,51 reviews
1196,8,3,1,3,11,3.2,1911171,26 reviews
1197,1,2,3,4,34,4.5,1814003,44 reviews
1198,0,1,1,4,9,4.4,2201135,15 reviews
1199,10,11,21,21,35,3.6,1911247,98 reviews
1200,3,4,1,4,9,3.6,1639970,21 reviews
1201,2,2,5,15,79,4.6,2199495,103 reviews
1202,0,1,1,1,4,4.1,2109114,7 reviews
1203,3,7,6,13,41,4.2,2139533,70 reviews
1204,1,2,0,2,11,4.3,2087823,16 reviews
1205,9,20,28,101,313,4.5,1118819,471 reviews
1206,0,1,3,1,24,4.7,1672278,29 reviews
1207,4,15,12,47,136,4.4,1953835,214 reviews
1208,4,4,4,8,25,4,1961077,45 reviews
1209,1,1,3,5,16,4.3,1441211,26 reviews
1210,1,0,3,3,16,4.4,1949965,23 reviews
1211,5,2,2,8,16,3.8,2136323,33 reviews
1212,8,6,27,77,279,4.5,1849686,397 reviews
1213,9,4,4,5,11,3.2,1809862,33 reviews
1214,6,12,9,16,43,3.9,1852987,86 reviews
1215,0,0,2,4,8,4.4,1805282,14 reviews
1216,0,1,0,1,1,3.7,1861996,3 reviews
1217,1,0,0,1,3,4,1936772,5 reviews
1218,2,0,0,0,2,3,1909662,4 reviews
1219,1,0,0,0,1,3,2166502,2 reviews
1220,5,3,3,20,47,4.3,1505593,78 reviews
1221,9,5,20,70,102,4.2,1849439,206 reviews
1222,3,3,2,3,9,3.6,1949924,20 reviews
1223,4,6,12,24,154,4.6,2015980,200 reviews
1224,10,22,29,34,104,4,2218790,199 reviews
1225,199,226,332,827,"2,819",4.3,2137230,"4,403 reviews"
1226,9,7,18,34,142,4.4,2230274,210 reviews
1227,66,77,131,377,"2,564",4.6,2211076,"3,215 reviews"
1228,65,97,251,679,"2,022",4.4,2181865,"3,114 reviews"
1229,26,19,39,78,198,4.1,2221869,360 reviews
1230,19,7,12,6,13,2.8,2191963,57 reviews
1231,2,6,9,17,92,4.5,2157683,126 reviews
1232,95,72,79,137,397,3.9,1943521,780 reviews
1233,39,51,79,309,"1,995",4.7,1402999,"2,473 reviews"
1234,7,7,8,24,85,4.3,2201473,131 reviews
1235,11,17,17,23,88,4,1839554,156 reviews
1236,45,61,90,253,"1,321",4.6,2171510,"1,770 reviews"
1237,24,30,48,141,451,4.4,2033454,694 reviews
1238,113,117,168,620,"1,723",4.4,1642081,"2,741 reviews"
1239,5,22,73,499,"1,731",4.7,1935659,"2,330 reviews"
1240,19,37,33,63,275,4.3,1484989,427 reviews
1241,0,1,1,2,3,4,2266153,7 reviews
1242,10,25,55,132,473,4.5,2207355,695 reviews
1243,19,24,29,101,455,4.5,1941970,628 reviews
1244,4,6,11,20,95,4.4,2191435,136 reviews
1245,46,56,93,234,831,4.4,2252096,"1,260 reviews"
1246,28,32,86,289,"1,337",4.6,1890615,"1,772 reviews"
1247,69,68,111,257,491,4,2193084,996 reviews
1248,4,5,10,28,166,4.6,2251627,213 reviews
1249,8,10,20,27,123,4.3,2210524,188 reviews
1250,1,1,0,1,13,4.5,2237816,16 reviews
1251,70,64,83,255,932,4.4,1098821,"1,404 reviews"
1252,2,5,6,6,21,4,2191880,40 reviews
1253,8,15,39,160,831,4.7,2027209,"1,053 reviews"
1254,8,19,36,117,270,4.4,2102465,450 reviews
1255,9,18,32,85,642,4.7,1993948,786 reviews
1256,18,12,18,45,159,4.3,1648633,252 reviews
1257,14,19,28,47,179,4.2,2150589,287 reviews
1258,23,32,48,159,677,4.5,2200681,939 reviews
1259,0,0,1,0,5,4.7,2225431,6 reviews
1260,3,7,15,20,79,4.3,2118982,124 reviews
1261,32,36,139,634,"1,293",4.5,1855402,"2,134 reviews"
1262,15,16,25,94,220,4.3,2229870,370 reviews
1263,9,16,23,25,49,3.7,2144632,122 reviews
1264,19,10,12,21,54,3.7,2076313,116 reviews
1265,0,2,0,3,21,4.7,2261055,26 reviews
1266,11,10,11,28,58,3.9,1837327,118 reviews
1267,0,0,0,0,1,5,2274249,1 review
1268,8,12,13,19,95,4.2,2070076,147 reviews
1269,2,5,4,10,25,4.1,2220812,46 reviews
1270,16,14,28,67,207,4.3,1719244,332 reviews
1271,1,3,3,6,52,4.6,1987809,65 reviews
1272,2,8,15,35,266,4.7,2254555,326 reviews
1273,11,5,11,13,96,4.3,1875046,136 reviews
1274,7,10,13,33,113,4.3,2028884,176 reviews
1275,1,7,8,9,49,4.3,1933308,74 reviews
1276,2,3,3,8,15,4,2090124,31 reviews
1277,1,3,5,8,47,4.5,2135655,64 reviews
1278,10,9,12,18,28,3.6,1902725,77 reviews
1279,112,114,131,312,"1,005",4.2,1961093,"1,674 reviews"
1280,9,6,17,15,106,4.3,1813492,153 reviews
1281,3,7,15,20,79,4.3,2118982,124 reviews
1282,7,13,47,197,477,4.5,2207256,741 reviews
1283,2,6,48,216,720,4.7,2098549,992 reviews
1284,12,8,4,9,34,3.7,2061653,67 reviews
1285,12,8,14,35,193,4.5,2112704,262 reviews
1286,9,7,5,2,10,2.9,2243079,33 reviews
1287,27,20,47,73,494,4.5,2219079,661 reviews
1288,34,62,125,369,"1,381",4.5,1330281,"1,971 reviews"
1289,4,1,2,5,31,4.3,1966035,43 reviews
1290,1,0,1,3,26,4.7,2119790,31 reviews
1291,0,0,0,2,13,4.9,2084234,15 reviews
1292,1,0,2,3,32,4.7,2234565,38 reviews
1293,4,7,10,24,91,4.4,2137222,136 reviews
1294,13,8,7,24,100,4.3,1911551,152 reviews
1295,2,3,6,14,78,4.6,1947415,103 reviews
1296,25,24,18,35,143,4,1898071,245 reviews
1297,15,6,9,15,24,3.4,2171379,69 reviews
1298,26,31,49,96,216,4.1,1582741,418 reviews
1299,30,28,28,107,301,4.3,1631951,494 reviews
1300,4,9,14,28,75,4.2,1540053,130 reviews
1301,0,3,9,8,77,4.6,2169969,97 reviews
1302,4,1,2,1,14,3.9,2090389,22 reviews
1303,0,0,0,2,11,4.8,2150662,13 reviews
1304,0,0,1,3,19,4.8,2231371,23 reviews
1305,71,83,133,343,"1,173",4.4,756593,"1,803 reviews"
1306,0,1,2,0,2,3.6,2198075,5 reviews
1307,14,21,24,68,195,4.3,1613272,322 reviews
1308,0,1,0,0,5,4.5,1978360,6 reviews
1309,18,12,30,91,499,4.6,1711001,650 reviews
1310,4,7,10,17,95,4.4,2027522,133 reviews
1311,7,1,1,1,9,3.2,2110542,19 reviews
1312,9,6,5,6,23,3.6,1648385,49 reviews
1313,2,3,5,5,24,4.2,2208007,39 reviews
1314,18,17,10,18,77,3.8,1994151,140 reviews
1315,1,1,4,7,30,4.5,2156131,43 reviews
1316,6,4,14,30,182,4.6,1973163,236 reviews
1317,12,17,26,31,150,4.2,1784438,236 reviews
1318,11,42,87,248,423,4.3,2181915,811 reviews
1319,5,5,19,51,116,4.4,2197747,196 reviews
1320,6,4,7,8,41,4.1,1735067,66 reviews
1321,9,12,10,10,28,3.5,1672609,69 reviews
1322,34,30,33,23,81,3.4,2028272,201 reviews
1323,45,34,41,31,110,3.5,1703768,261 reviews
1324,21,28,43,168,492,4.4,1098888,752 reviews
1325,3,3,7,11,36,4.2,2179257,60 reviews
1326,1,1,5,8,31,4.5,1539907,46 reviews
1327,0,3,0,2,7,4.1,2187144,12 reviews
1328,1,1,0,2,7,4.2,2143477,11 reviews
1329,7,8,9,10,78,4.3,2141596,112 reviews
1330,0,2,0,0,7,4.3,2220069,9 reviews
1331,4,4,5,6,12,3.6,1907849,31 reviews
1332,3,3,3,1,15,3.9,1673334,25 reviews
1333,0,0,0,0,4,5,2157121,4 reviews
1334,3,4,4,6,35,4.3,2140648,52 reviews
1335,0,2,2,4,9,4.2,1707504,17 reviews
1336,0,0,0,0,7,5,2106714,7 reviews
1337,9,20,28,101,313,4.5,1118819,471 reviews
1338,12,14,6,16,34,3.6,2034874,82 reviews
1339,1,0,2,2,0,3,2101897,5 reviews
1340,0,0,0,5,11,4.7,1987197,16 reviews
1341,18,11,8,25,89,4,1575265,151 reviews
1342,9,10,2,9,20,3.4,1993419,50 reviews
1343,2,1,0,0,4,3.4,2157147,7 reviews
1344,0,1,3,1,5,4,2205722,10 reviews
1345,3,0,1,2,13,4.2,2125466,19 reviews
1346,2,3,0,1,5,3.4,2202539,11 reviews
1347,4,3,5,1,11,3.5,1901446,24 reviews
1348,1,2,2,4,8,3.9,2174977,17 reviews
1349,6,1,1,4,7,3.3,1975085,19 reviews
1350,0,0,2,0,10,4.7,2115319,12 reviews
1351,2,4,4,2,17,4,2206480,29 reviews
1352,3,1,2,8,18,4.2,1920594,32 reviews
1353,5,15,9,16,53,4,1505163,98 reviews
1354,8,4,6,16,58,4.2,1627421,92 reviews
1355,5,4,0,3,9,3.3,2097483,21 reviews
1356,1,0,1,0,4,4,2225753,6 reviews
1357,13,11,23,31,36,3.6,1781475,114 reviews
1358,20,25,24,70,228,4.3,1009109,367 reviews
1359,11,14,3,15,44,3.8,1911072,87 reviews
1360,0,1,0,3,4,4.3,1977537,8 reviews
1361,58,29,42,54,166,3.7,2041598,349 reviews
1362,1,0,0,1,1,3.3,2152601,3 reviews
1363,0,0,0,2,8,4.8,1687003,10 reviews
1364,13,7,27,55,256,4.5,1323153,358 reviews
1365,18,16,19,44,230,4.4,1639855,327 reviews
1366,21,13,25,57,244,4.4,1289693,360 reviews
1367,1,2,3,0,7,3.8,1875038,13 reviews
1368,68,46,83,240,"1,870",4.6,1236843,"2,307 reviews"
