,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,product_id,review_count
1822,2,4,10,7,28,4.1,2061190,51 reviews
1823,2,1,2,6,9,4,2045649,20 reviews
1824,0,1,2,1,17,4.6,2053114,21 reviews
1825,0,0,4,0,3,3.9,2058204,7 reviews
1826,1,1,1,3,19,4.5,1950070,25 reviews
1827,0,0,0,3,6,4.7,2111243,9 reviews
1828,3,3,3,4,17,4,1909928,30 reviews
1829,0,0,0,0,2,5,2186039,2 reviews
1830,1,1,2,11,33,4.5,2135853,48 reviews
1831,1,1,0,0,7,4.2,2207728,9 reviews
1832,7,2,7,18,38,4.1,2029908,72 reviews
1833,3,1,4,3,9,3.7,1662303,20 reviews
1834,1,0,1,3,4,4,2118180,9 reviews
1835,2,1,1,5,24,4.5,1963446,33 reviews
1836,0,1,2,0,1,3.3,2185981,4 reviews
1837,24,28,100,345,599,4.3,1664267,"1,096 reviews"
1838,726,710,"1,093","2,989","9,003",4.3,1890623,"14,521 reviews"
1839,455,359,558,"1,969","5,950",4.4,1296060,"9,291 reviews"
1840,15,26,34,120,342,4.4,1858042,537 reviews
1841,179,246,367,823,"2,646",4.3,2173714,"4,261 reviews"
1842,44,37,64,188,865,4.5,1965524,"1,198 reviews"
1843,23,38,123,379,590,4.3,2067544,"1,153 reviews"
1844,139,133,195,418,"1,324",4.2,2001576,"2,209 reviews"
1845,382,398,434,877,"1,798",3.9,2036408,"3,889 reviews"
1846,27,49,59,125,519,4.4,2121234,779 reviews
1847,42,62,151,560,"1,062",4.4,1963495,"1,877 reviews"
1848,193,202,267,741,"2,059",4.2,2101103,"3,462 reviews"
1849,57,63,110,203,412,4,2115343,845 reviews
1850,113,126,173,419,"1,583",4.3,2029023,"2,414 reviews"
1851,11,20,54,192,425,4.4,2182855,702 reviews
1852,66,48,30,57,148,3.5,1940022,349 reviews
1853,186,141,203,534,"1,472",4.2,1789403,"2,536 reviews"
1854,11,12,18,35,104,4.2,2028223,180 reviews
1855,25,15,11,31,100,3.9,1805563,182 reviews
1856,1,3,4,3,6,3.6,2053379,17 reviews
1857,36,67,84,234,673,4.3,1845577,"1,094 reviews"
1858,8,17,24,109,189,4.3,1875467,347 reviews
1859,136,124,125,264,552,3.8,1884022,"1,201 reviews"
1860,22,7,15,36,104,4,2040640,184 reviews
1861,10,11,9,18,53,3.9,2218022,101 reviews
1862,26,28,28,51,163,4,2114296,296 reviews
1863,11,10,20,67,162,4.3,2038560,270 reviews
1864,49,21,26,40,109,3.6,2036515,245 reviews
1865,354,369,367,529,"1,015",3.6,1851476,"2,634 reviews"
1866,12,15,30,61,275,4.5,1911817,393 reviews
1867,23,44,47,149,357,4.2,2058469,620 reviews
1868,3,1,0,3,8,3.8,2119907,15 reviews
1869,4,5,9,5,23,3.8,2239226,46 reviews
1870,23,14,23,88,256,4.3,1958917,404 reviews
1871,4,3,2,1,8,3.3,2074631,18 reviews
1872,43,28,41,88,380,4.3,2009512,580 reviews
1873,5,10,49,119,247,4.4,2139749,430 reviews
1874,41,45,62,159,570,4.3,2026847,877 reviews
1875,1,5,5,10,18,4,2117083,39 reviews
1876,3,4,4,3,26,4.1,2228930,40 reviews
1877,0,0,0,4,30,4.9,2177210,34 reviews
1878,14,11,18,17,75,3.9,2063766,135 reviews
1879,7,6,4,11,40,4,2143873,68 reviews
1880,9,9,7,29,106,4.3,1968577,160 reviews
1881,6,9,8,10,14,3.4,1965128,47 reviews
1882,0,0,1,1,5,4.6,2233781,7 reviews
1883,17,12,10,6,60,3.8,2065258,105 reviews
1884,23,38,45,98,287,4.2,1881432,491 reviews
1885,17,8,15,16,34,3.5,1993963,90 reviews
1886,27,53,88,198,348,4.1,1899533,714 reviews
1887,1,0,2,3,31,4.7,2191856,37 reviews
1888,5,3,2,7,48,4.4,2088060,65 reviews
1889,173,155,131,259,520,3.6,1439397,"1,238 reviews"
1890,19,43,168,628,"1,252",4.4,1972611,"2,110 reviews"
1891,8,8,12,19,66,4.1,2064855,113 reviews
1892,4,3,8,15,7,3.5,1879733,37 reviews
1893,0,0,0,0,7,5,2225647,7 reviews
1894,4,4,5,8,21,3.9,2101129,42 reviews
1895,13,23,19,29,81,3.9,1677459,165 reviews
1896,8,2,2,2,10,3.2,2184109,24 reviews
1897,6,14,55,253,247,4.3,2068096,575 reviews
1898,38,42,60,196,341,4.1,1904192,677 reviews
1899,2,1,2,5,5,3.7,1908631,15 reviews
1900,198,143,117,180,370,3.4,1899699,"1,008 reviews"
1901,0,0,4,1,10,4.4,2131936,15 reviews
1902,1,1,0,3,5,4,2071215,10 reviews
1903,163,120,104,139,244,3.2,1958776,770 reviews
1904,3,0,0,0,3,3,2110633,6 reviews
1905,4,1,3,6,9,3.7,1935857,23 reviews
1906,11,10,17,67,117,4.2,2032258,222 reviews
1907,4,8,8,19,18,3.7,1860212,57 reviews
1908,1,0,1,0,2,3.5,2158152,4 reviews
1909,8,5,7,3,9,3,2120053,32 reviews
1910,1,4,4,7,10,3.8,1950146,26 reviews
1911,1,0,1,6,8,4.3,1967371,16 reviews
1912,2,4,4,13,12,3.8,1972322,35 reviews
1913,3,5,1,1,4,2.9,2157634,14 reviews
1914,2,3,3,7,9,3.8,2078509,24 reviews
1915,29,18,30,47,81,3.6,1674191,205 reviews
1916,1,1,0,1,1,3,2068690,4 reviews
1917,233,233,357,818,"5,516",4.6,1966258,"7,157 reviews"
1918,157,230,359,856,"3,207",4.4,2123065,"4,809 reviews"
1919,262,352,507,"1,641","6,543",4.5,2258473,"9,305 reviews"
1920,25,55,95,275,"1,141",4.5,2210482,"1,591 reviews"
1921,51,76,126,251,757,4.3,1779271,"1,261 reviews"
1922,222,224,322,920,"3,997",4.5,1575042,"5,685 reviews"
1923,134,128,145,355,"1,664",4.4,1378215,"2,426 reviews"
1924,175,183,237,452,"1,440",4.1,1835339,"2,487 reviews"
1925,57,116,202,594,"1,411",4.3,1307859,"2,380 reviews"
1926,13,14,23,38,243,4.5,2225928,331 reviews
1927,29,41,70,112,321,4.1,2169415,573 reviews
1928,39,70,98,94,296,3.9,2063758,597 reviews
1929,34,35,58,197,430,4.3,2003002,754 reviews
1930,2,3,13,12,90,4.5,1780881,120 reviews
1931,1,3,6,9,30,4.3,2199974,49 reviews
1932,60,67,82,108,208,3.6,1959121,525 reviews
1933,14,12,23,37,167,4.3,1919729,253 reviews
1934,23,18,26,24,84,3.7,2123685,175 reviews
1935,3,2,3,2,11,3.8,2253839,21 reviews
1936,12,11,16,25,78,4,2197705,142 reviews
1937,0,3,4,6,22,4.3,2217560,35 reviews
1938,45,44,67,62,214,3.8,1842996,432 reviews
1939,13,10,6,13,55,3.9,2126068,97 reviews
1940,18,13,25,35,104,4,2091593,195 reviews
1941,33,27,35,56,182,4,1500826,333 reviews
1942,3,4,15,35,197,4.6,1989979,254 reviews
1943,14,32,48,76,207,4.1,2212025,377 reviews
1944,23,19,28,72,220,4.2,1923796,362 reviews
1945,17,22,49,151,328,4.3,1483296,567 reviews
1946,1,0,2,1,14,4.5,2217255,18 reviews
1947,94,81,132,349,"1,506",4.4,1267418,"2,162 reviews"
1948,8,17,16,20,99,4.2,1868223,160 reviews
1949,5,7,25,68,98,4.2,2179299,203 reviews
1950,0,2,0,4,8,4.3,2189033,14 reviews
1951,25,12,8,15,29,3.1,2041945,89 reviews
1952,91,78,65,177,328,3.8,1242510,739 reviews
1953,12,2,2,5,27,3.7,1958503,48 reviews
1954,1,2,1,10,48,4.6,2228856,62 reviews
1955,1,3,3,7,21,4.3,1745793,35 reviews
1956,69,86,170,705,"3,919",4.7,683490,"4,949 reviews"
1957,5,7,11,26,58,4.2,2139467,107 reviews
1958,1,0,1,1,7,4.3,2197234,10 reviews
1959,5,9,16,30,111,4.4,2169258,171 reviews
1960,8,9,10,15,23,3.6,2147585,65 reviews
1961,6,5,9,11,31,3.9,2200624,62 reviews
1962,0,0,1,0,6,4.7,2233484,7 reviews
1963,48,34,18,20,34,2.7,2122752,154 reviews
1964,0,2,6,6,40,4.6,1901339,54 reviews
1965,0,0,6,17,89,4.7,2061711,112 reviews
1966,5,10,14,15,59,4.1,1822758,103 reviews
1967,35,47,117,443,"1,637",4.6,683508,"2,279 reviews"
1968,1,0,1,2,3,3.9,1978956,7 reviews
1969,2,1,1,6,26,4.5,1950559,36 reviews
1970,0,5,7,4,12,3.8,2200657,28 reviews
1971,6,1,1,0,10,3.4,2051811,18 reviews
1972,34,41,101,349,"1,367",4.6,956359,"1,892 reviews"
1973,2,3,7,4,6,3.4,2079549,22 reviews
1974,1,3,0,2,4,3.5,2060762,10 reviews
1975,5,12,12,8,20,3.5,1971761,57 reviews
1976,0,0,2,0,2,4,2187243,4 reviews
1977,0,3,2,5,5,3.8,1958586,15 reviews
1978,1,0,0,1,2,3.8,2206589,4 reviews
1979,102,103,77,105,149,3.2,1392489,536 reviews
1980,2,0,1,2,5,3.8,2186070,10 reviews
1981,455,359,558,"1,969","5,950",4.4,1296060,"9,291 reviews"
1982,15,26,34,120,342,4.4,1858042,537 reviews
1983,4,7,3,4,7,3.1,2236545,25 reviews
1984,4,13,7,32,126,4.4,2207892,182 reviews
1985,27,49,59,125,519,4.4,2121234,779 reviews
1986,154,134,161,420,"1,429",4.2,1395243,"2,298 reviews"
1987,66,48,30,57,148,3.5,1940022,349 reviews
1988,7,8,16,28,126,4.4,2224087,185 reviews
1989,3,9,9,13,44,4.1,1902618,78 reviews
1990,4,2,2,4,6,3.3,2248300,18 reviews
1991,25,15,11,31,100,3.9,1805563,182 reviews
1992,122,150,266,719,"1,677",4.3,108779,"2,934 reviews"
1993,6,6,6,28,55,4.2,1766542,101 reviews
1994,28,31,26,59,118,3.8,1812965,262 reviews
1995,11,7,2,5,21,3.4,2197978,46 reviews
1996,5,10,49,119,247,4.4,2139749,430 reviews
1997,10,21,34,70,232,4.3,1818277,367 reviews
1998,9,14,4,12,24,3.4,2217198,63 reviews
1999,173,155,131,259,520,3.6,1439397,"1,238 reviews"
2000,8,6,7,11,22,3.6,2084325,54 reviews
2001,155,229,517,"2,058","9,034",4.6,980995,"11,993 reviews"
2002,36,66,115,402,"2,082",4.6,1668995,"2,701 reviews"
2003,58,70,125,254,897,4.3,2171668,"1,404 reviews"
2004,60,67,82,108,208,3.6,1959121,525 reviews
2005,100,119,212,355,478,3.8,1900554,"1,264 reviews"
2006,45,44,67,62,214,3.8,1842996,432 reviews
2007,0,1,22,106,233,4.6,2232320,362 reviews
2008,117,89,161,288,413,3.7,1493998,"1,068 reviews"
2009,49,21,26,40,109,3.6,2036515,245 reviews
2010,0,0,1,0,7,4.8,2232304,8 reviews
2011,3,10,7,8,15,3.5,2252237,43 reviews
2012,25,12,8,15,29,3.1,2041945,89 reviews
2013,0,0,0,4,30,4.9,2177210,34 reviews
2014,1,3,3,7,21,4.3,1745793,35 reviews
2015,1,0,0,5,20,4.7,2228773,26 reviews
2016,0,1,0,1,1,3.7,2200053,3 reviews
2017,6,9,11,17,32,3.8,2105575,75 reviews
2018,1,0,2,2,22,4.6,2045698,27 reviews
2019,11,11,8,13,55,3.9,1911338,98 reviews
2020,2,1,2,6,9,4,2045649,20 reviews
2021,1,3,0,2,4,3.5,2060762,10 reviews
2022,136,158,337,"1,044","3,380",4.5,1900083,"5,055 reviews"
2023,9,13,23,28,144,4.3,2116515,217 reviews
2024,28,22,58,336,"1,063",4.6,1914209,"1,507 reviews"
2025,35,31,50,123,477,4.4,1691278,716 reviews
2026,42,39,95,637,"1,380",4.5,1906296,"2,193 reviews"
2027,7,13,19,33,140,4.3,2072437,212 reviews
2028,64,74,113,408,"1,347",4.4,1005438,"2,006 reviews"
2029,17,18,32,195,642,4.6,2036069,904 reviews
2030,56,52,99,333,"1,022",4.4,1724921,"1,562 reviews"
2031,5,11,17,38,85,4.2,1864172,156 reviews
2032,22,26,46,150,247,4.2,1656032,491 reviews
2033,1,2,4,14,77,4.7,2005684,98 reviews
2034,9,16,23,25,49,3.7,2144632,122 reviews
2035,57,40,33,46,188,3.7,1833409,364 reviews
2036,1,2,3,4,33,4.5,1975275,43 reviews
2037,5,11,16,55,185,4.5,1903087,272 reviews
2038,5,3,7,14,48,4.3,2139491,77 reviews
2039,4,1,7,34,126,4.6,1948959,172 reviews
2040,7,6,12,54,176,4.5,1780857,255 reviews
2041,3,3,4,7,42,4.4,1542943,59 reviews
2042,14,7,19,44,172,4.4,71571,256 reviews
2043,1,0,1,0,3,3.8,2216539,5 reviews
2044,55,32,25,50,123,3.5,1635705,285 reviews
2045,0,0,0,0,5,5,2229482,5 reviews
2046,0,0,0,1,2,4.7,2127801,3 reviews
2047,6,11,16,41,65,4.1,1648328,139 reviews
2048,3,2,5,18,64,4.5,1553569,92 reviews
2049,3,1,3,9,16,4.1,1844273,32 reviews
2050,1,1,1,6,22,4.5,1067818,31 reviews
2051,0,1,3,6,9,4.2,1719129,19 reviews
2052,4,4,4,18,77,4.5,1918275,107 reviews
2053,0,0,1,2,10,4.7,2022390,13 reviews
2054,5,2,2,4,12,3.6,1895143,25 reviews
2055,102,36,46,43,89,2.9,1777366,316 reviews
2056,2,0,0,0,9,4.3,2017358,11 reviews
2057,6,3,2,3,8,3.2,2105088,22 reviews
2058,0,0,1,3,15,4.7,1970805,19 reviews
2059,0,1,0,1,7,4.6,1575646,9 reviews
2060,2,1,0,3,4,3.6,1910041,10 reviews
2061,4,4,4,18,77,4.5,1918226,107 reviews
2062,1,0,6,0,3,3.4,1750249,10 reviews
2063,0,0,1,1,2,4.3,1945195,4 reviews
2064,0,0,0,1,3,4.8,1967496,4 reviews
2065,1,4,7,5,56,4.5,1637313,73 reviews
2066,37,38,65,91,318,4.1,2148690,549 reviews
2067,136,158,337,"1,044","3,380",4.5,1807791,"5,055 reviews"
2068,2,0,3,7,46,4.6,2203511,58 reviews
2069,9,16,23,25,49,3.7,2144632,122 reviews
2070,2,3,2,15,54,4.5,2144616,76 reviews
2071,4,3,2,1,8,3.3,2074631,18 reviews
2072,0,2,5,3,9,4,2199065,19 reviews
2073,15,14,9,21,67,3.9,2036002,126 reviews
2074,43,28,41,88,380,4.3,2009512,580 reviews
2075,12,2,2,5,27,3.7,1958503,48 reviews
2076,1,1,1,2,16,4.5,2069466,21 reviews
2077,0,3,5,14,135,4.8,2067841,157 reviews
2078,1,4,5,15,32,4.3,2094290,57 reviews
2079,23,38,45,98,287,4.2,1881432,491 reviews
2080,6,3,9,9,21,3.8,2068203,48 reviews
2081,0,0,5,4,24,4.6,2144822,33 reviews
2082,4,4,5,8,21,3.9,2101129,42 reviews
2083,0,0,1,1,7,4.7,2158186,9 reviews
2084,3,6,4,5,6,3.2,2125169,24 reviews
2085,4,1,3,6,9,3.7,1935857,23 reviews
2086,1,0,3,2,7,4.1,1956010,13 reviews
2087,1,1,2,5,7,4,1913920,16 reviews
2088,1,1,0,1,1,3,2068690,4 reviews
2089,195,341,702,"2,513","13,709",4.7,248930,"17,460 reviews"
2090,114,106,226,915,"4,391",4.6,1851435,"5,752 reviews"
2091,37,62,100,273,"1,332",4.6,1581321,"1,804 reviews"
2092,81,135,212,565,"1,684",4.4,1888759,"2,677 reviews"
2093,44,91,177,497,"1,736",4.5,832642,"2,545 reviews"
2094,25,35,52,112,437,4.4,1943331,661 reviews
2095,20,32,42,113,315,4.3,2062446,522 reviews
2096,0,4,8,11,52,4.5,2110187,75 reviews
2097,8,7,17,17,95,4.3,2182574,144 reviews
2098,0,0,1,3,22,4.8,2225605,26 reviews
2099,7,7,12,55,182,4.5,2174993,263 reviews
2100,2,13,23,132,477,4.7,2224954,647 reviews
2101,1,1,2,8,64,4.8,2201226,76 reviews
2102,63,77,148,605,"2,468",4.6,1164771,"3,361 reviews"
2103,63,117,194,432,955,4.2,1475540,"1,761 reviews"
2104,1,3,6,9,30,4.3,2199974,49 reviews
2105,2,8,12,28,74,4.3,2197663,124 reviews
2106,23,42,69,181,686,4.5,1925775,"1,001 reviews"
2107,32,36,139,634,"1,293",4.5,1855402,"2,134 reviews"
2108,9,9,12,58,195,4.5,1636828,283 reviews
2109,0,0,0,0,3,5,2250173,3 reviews
2110,3,9,9,13,44,4.1,1902618,78 reviews
2111,2,4,5,14,56,4.5,2228732,81 reviews
2112,2,1,6,14,48,4.5,2193712,71 reviews
2113,3,4,9,6,14,3.7,2116390,36 reviews
2114,17,56,80,357,"1,346",4.6,749143,"1,856 reviews"
2115,42,61,124,365,"1,275",4.5,650226,"1,867 reviews"
2116,22,22,50,123,419,4.4,1289511,636 reviews
2117,0,0,0,0,11,5,2209146,11 reviews
2118,80,72,147,452,"1,029",4.3,1636737,"1,780 reviews"
2119,31,20,56,151,668,4.5,1859735,926 reviews
2120,8,13,28,149,478,4.6,1972793,676 reviews
2121,1,2,8,14,56,4.5,2189850,81 reviews
2122,122,150,266,719,"1,677",4.3,108779,"2,934 reviews"
2123,7,18,38,332,"1,095",4.7,1775451,"1,490 reviews"
2124,25,45,82,315,730,4.4,302190,"1,197 reviews"
2125,3,0,7,16,85,4.6,2040749,111 reviews
2126,0,4,6,18,49,4.5,2217107,77 reviews
2127,3,10,8,19,48,4.1,1813906,88 reviews
2128,2,4,5,9,120,4.7,2177160,140 reviews
2129,3,3,24,55,273,4.7,1942051,358 reviews
2130,10,10,20,57,288,4.6,1291145,385 reviews
2131,2,9,7,38,87,4.4,1630698,143 reviews
2132,16,13,13,19,69,3.9,1364785,130 reviews
2133,2,2,4,13,133,4.8,2252138,154 reviews
2134,12,2,5,10,21,3.5,2237758,50 reviews
2135,6,6,6,28,55,4.2,1766542,101 reviews
2136,11,8,15,36,100,4.2,1912138,170 reviews
2137,0,0,1,3,22,4.8,2225605,26 reviews
2138,4,4,15,30,83,4.4,1922483,136 reviews
2139,3,5,11,36,191,4.7,135897,246 reviews
2140,0,3,2,3,24,4.5,1990464,32 reviews
2141,3,6,10,14,46,4.2,1935501,79 reviews
2142,0,1,2,1,15,4.6,2055861,19 reviews
2143,1,4,1,6,47,4.6,2140614,59 reviews
2144,7,8,19,59,171,4.4,1396167,264 reviews
2145,17,41,124,325,538,4.3,2139863,"1,045 reviews"
2146,1,1,2,0,10,4.2,2193241,14 reviews
2147,7,9,11,43,121,4.4,1783794,191 reviews
2148,0,0,3,1,13,4.6,2193720,17 reviews
2149,6,23,23,57,218,4.4,1894468,327 reviews
2150,1,1,2,9,26,4.5,2067676,39 reviews
2151,5,1,0,2,26,4.3,2079515,34 reviews
2152,1,2,1,10,48,4.6,2228856,62 reviews
2153,5,11,11,27,82,4.3,2063741,136 reviews
2154,1,1,4,4,22,4.4,1978253,32 reviews
2155,3,2,11,16,95,4.6,1523638,127 reviews
2156,2,0,0,1,7,4.1,2199479,10 reviews
2157,3,5,10,19,58,4.3,1915321,95 reviews
2158,18,37,57,124,293,4.2,1644327,529 reviews
2159,6,11,16,41,65,4.1,1648328,139 reviews
2160,5,7,10,17,23,3.7,2031714,62 reviews
2161,17,30,49,156,611,4.5,1806579,863 reviews
2162,0,3,2,9,26,4.4,2139822,40 reviews
2163,96,113,84,149,245,3.5,1894377,687 reviews
2164,15,27,37,122,382,4.4,985036,583 reviews
2165,2,0,3,13,28,4.4,2136406,46 reviews
2166,0,2,3,10,19,4.4,2206472,34 reviews
2167,5,5,19,51,116,4.4,2197747,196 reviews
2168,10,5,1,7,22,3.6,1909605,45 reviews
2169,3,6,5,24,124,4.6,2034908,162 reviews
2170,0,1,1,3,8,4.4,2229581,13 reviews
2171,5,10,5,10,46,4.1,2047371,76 reviews
2172,0,7,6,9,62,4.5,2217057,84 reviews
2173,195,341,702,"2,513","13,709",4.7,2063733,"17,460 reviews"
2174,5,8,9,25,46,4.1,54312,93 reviews
2175,7,14,21,54,336,4.6,1704196,432 reviews
2176,1,4,3,11,63,4.6,1950435,82 reviews
2177,5,7,10,24,43,4,1672849,89 reviews
2178,0,0,0,5,11,4.7,1987197,16 reviews
2179,1,0,0,0,7,4.5,2229599,8 reviews
2180,2,3,5,11,34,4.3,1783786,55 reviews
2181,4,6,19,20,55,4.1,2067858,104 reviews
2182,0,0,0,1,11,4.9,1949478,12 reviews
2183,0,1,0,1,22,4.8,1861491,24 reviews
2184,3,1,2,8,18,4.2,1920594,32 reviews
2185,0,0,1,6,15,4.6,1903483,22 reviews
2186,3,0,6,7,27,4.3,1977495,43 reviews
2187,24,23,34,60,154,4,1505304,295 reviews
2188,0,2,0,5,17,4.5,1939966,24 reviews
2189,0,1,1,1,9,4.5,1821974,12 reviews
2190,70,98,161,519,"2,035",4.5,513234,"2,883 reviews"
2191,42,60,111,493,"2,779",4.7,537878,"3,485 reviews"
2192,10,12,33,55,386,4.6,2211027,496 reviews
2193,55,88,145,498,"2,768",4.6,2064442,"3,554 reviews"
2194,81,135,212,565,"1,684",4.4,1888759,"2,677 reviews"
2195,21,29,40,94,541,4.5,1688860,725 reviews
2196,44,91,177,497,"1,736",4.5,832642,"2,545 reviews"
2197,2,4,8,18,84,4.5,2115939,116 reviews
2198,7,7,12,55,182,4.5,2174993,263 reviews
2199,8,18,18,58,421,4.7,1287986,523 reviews
2200,1,1,2,8,64,4.8,2201226,76 reviews
2201,63,77,148,605,"2,468",4.6,1164771,"3,361 reviews"
2202,85,113,157,331,661,4,1629500,"1,347 reviews"
2203,63,117,194,432,955,4.2,1475540,"1,761 reviews"
2204,30,28,44,92,268,4.2,1898162,462 reviews
2205,6,8,12,24,264,4.7,1954460,314 reviews
2206,12,12,24,48,358,4.6,2207686,454 reviews
2207,21,24,53,153,698,4.6,1239599,949 reviews
2208,23,42,69,181,686,4.5,1925775,"1,001 reviews"
2209,9,9,12,58,195,4.5,1636828,283 reviews
2210,29,18,51,117,712,4.6,1522184,927 reviews
2211,123,177,271,540,"1,224",4.1,1615186,"2,335 reviews"
2212,0,0,1,2,24,4.9,2201259,27 reviews
2213,19,33,58,156,677,4.5,2064228,943 reviews
2214,3,3,1,9,41,4.4,2203552,57 reviews
2215,44,59,85,304,775,4.3,1646702,"1,267 reviews"
2216,22,22,50,123,419,4.4,1289511,636 reviews
2217,14,9,19,54,255,4.5,1795236,351 reviews
2218,2,1,2,4,19,4.3,2069821,28 reviews
2219,0,0,2,1,23,4.8,2216950,26 reviews
2220,13,29,49,170,822,4.6,828772,"1,083 reviews"
2221,8,14,17,43,247,4.5,1942119,329 reviews
2222,16,13,13,19,69,3.9,1364785,130 reviews
2223,63,77,148,605,"2,468",4.6,1164805,"3,361 reviews"
2224,9,23,26,51,298,4.5,1505106,407 reviews
2225,12,9,40,75,272,4.4,1961499,408 reviews
2226,27,24,21,19,78,3.6,1945567,169 reviews
2227,2,3,10,14,105,4.6,1503382,134 reviews
2228,2,1,2,5,29,4.5,2117497,39 reviews
2229,0,0,1,4,16,4.7,2235000,21 reviews
2230,1,1,0,4,26,4.7,1941202,32 reviews
2231,1,5,5,9,56,4.5,1833565,76 reviews
2232,38,32,28,66,193,4,1688803,357 reviews
2233,5,10,11,24,72,4.2,1897917,122 reviews
2234,0,0,0,0,1,5,2240182,1 review
2235,6,10,13,18,25,3.6,1961473,72 reviews
2236,3,2,11,16,95,4.6,1523638,127 reviews
2237,3,5,7,11,25,4,1817402,51 reviews
2238,3,2,11,15,84,4.5,2029924,115 reviews
2239,18,37,57,124,293,4.2,1644327,529 reviews
2240,6,8,12,35,178,4.6,847517,239 reviews
2241,2,2,2,4,13,4,1813930,23 reviews
2242,6,0,0,4,10,3.6,2199537,20 reviews
2243,4,2,3,8,23,4.1,1978345,40 reviews
2244,9,9,15,33,135,4.4,1814326,201 reviews
2245,3,9,10,37,207,4.6,1806587,266 reviews
2246,3,2,1,3,10,3.8,2114726,19 reviews
2247,5,10,5,10,46,4.1,2047371,76 reviews
2248,0,7,6,9,62,4.5,2217057,84 reviews
2249,0,1,1,1,8,4.5,2117489,11 reviews
2250,0,0,0,1,11,4.9,1949478,12 reviews
2251,2,1,0,2,13,4.3,1950369,18 reviews
2252,0,1,6,8,45,4.6,1915289,60 reviews
2253,0,3,2,6,15,4.3,2217156,26 reviews
2254,5,7,6,9,26,3.8,2201440,53 reviews
2255,2,4,8,18,84,4.5,2115939,116 reviews
2256,0,0,1,3,22,4.8,2225605,26 reviews
2257,2,13,23,132,477,4.7,2224954,647 reviews
2258,1,1,2,8,64,4.8,2201226,76 reviews
2259,63,117,194,432,955,4.2,1475540,"1,761 reviews"
2260,9,18,32,85,642,4.7,1993948,786 reviews
2261,26,26,34,84,300,4.3,2055986,470 reviews
2262,19,6,10,26,69,3.9,2187847,130 reviews
2263,2,1,6,14,48,4.5,2193712,71 reviews
2264,1,2,8,14,56,4.5,2189850,81 reviews
2265,3,3,24,55,273,4.7,1942051,358 reviews
2266,2,2,4,13,133,4.8,2252138,154 reviews
2267,0,0,1,3,22,4.8,2225605,26 reviews
2268,1,1,0,4,26,4.7,1941202,32 reviews
2269,3,6,6,28,107,4.5,1779784,150 reviews
2270,0,0,3,1,13,4.6,2193720,17 reviews
2271,7,6,20,21,54,4,2203313,108 reviews
2272,7,8,13,16,53,4,1926427,97 reviews
2273,0,0,4,2,32,4.7,1927748,38 reviews
2274,96,113,84,149,245,3.5,1894377,687 reviews
2275,0,0,1,0,1,4,2267128,2 reviews
2276,3,6,5,24,124,4.6,2034908,162 reviews
2277,5,10,5,10,46,4.1,2047371,76 reviews
2278,0,7,6,9,62,4.5,2217057,84 reviews
2279,0,0,0,5,11,4.7,1987197,16 reviews
2280,42,15,9,18,41,3,1858364,125 reviews
2281,0,0,0,1,11,4.9,1949478,12 reviews
2282,0,1,0,1,22,4.8,1861491,24 reviews
